especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
YPF,1998-10-12,25.3125,26.75,25.3125,26.375,404500,908161200
YPF,1998-10-13,26.3125,26.3125,25.0625,25.5,555300,908247600
YPF,1998-10-14,25.625,25.625,25.0625,25.1875,593300,908334000
YPF,1998-10-15,25,27.75,24.875,27.625,586200,908420400
YPF,1998-10-16,27.375,27.375,26.625,26.625,649500,908506800
YPF,1998-10-19,26.75,27.25,26.5625,27.25,428900,908766000
YPF,1998-10-20,28,28.25,27.5625,28,638800,908852400
YPF,1998-10-21,28.25,28.5,27.625,28.5,727300,908938800
YPF,1998-10-22,28.375,28.5,27.875,28.1875,799500,909025200
YPF,1998-10-23,28,28.125,27.25,27.625,664500,909111600
YPF,1998-10-26,27.125,27.5625,27.125,27.25,638700,909370800
YPF,1998-10-27,27.25,28.125,27.25,27.6875,721000,909457200
YPF,1998-10-28,27.375,28,27.375,27.375,589700,909543600
YPF,1998-10-29,27.375,27.6875,27.25,27.375,562000,909630000
YPF,1998-10-30,28,29.1875,28,28.9375,1142100,909716400
YPF,1998-11-02,29.125,30,29.125,29.625,640900,909975600
YPF,1998-11-03,29.75,29.9375,29.4375,29.875,820700,910062000
YPF,1998-11-04,30,30.5,29.6875,29.75,846200,910148400
YPF,1998-11-05,29.625,29.6875,28.75,29.5625,572400,910234800
YPF,1998-11-06,29.6875,29.6875,28.875,28.9375,444700,910321200
YPF,1998-11-09,28.9375,29.25,28.6875,29,389700,910580400
YPF,1998-11-10,29,29.375,29,29.375,426000,910666800
YPF,1998-11-11,29.5,29.6875,29.125,29.1875,343200,910753200
YPF,1998-11-12,29.1875,29.375,27.875,28,646600,910839600
YPF,1998-11-13,28.25,28.5625,28,28.4375,441000,910926000
YPF,1998-11-16,28.6875,28.75,28.25,28.5625,243000,911185200
YPF,1998-11-17,28.5625,28.75,27.9375,28.3125,444000,911271600
YPF,1998-11-18,28.3125,28.8125,28.25,28.5,595900,911358000
YPF,1998-11-19,28.75,29.8125,28.75,29.6875,1891500,911444400
YPF,1998-11-20,29.625,30.875,29.625,30.75,1719400,911530800
YPF,1998-11-23,30.5,30.625,29.4375,29.625,894000,911790000
YPF,1998-11-24,29.6875,30.75,28.875,30.4375,1421400,911876400
YPF,1998-11-25,30.125,30.1875,29.5,30.0625,1462700,911962800
YPF,1998-11-27,30.4375,31,30.4375,30.9375,347800,912135600
YPF,1998-11-30,30,30.125,29.5,29.75,1278900,912394800
YPF,1998-12-01,28.75,29,28.0625,28.875,1399800,912481200
YPF,1998-12-02,28.4375,28.5,27.5,28.125,1696900,912567600
YPF,1998-12-03,27.4375,27.5625,26.4375,26.6875,1113800,912654000
YPF,1998-12-04,26.4375,27.25,26.4375,26.75,851800,912740400
YPF,1998-12-07,27,27,26.0625,27,591500,912999600
YPF,1998-12-08,26.75,26.875,25.75,26,813000,913086000
YPF,1998-12-09,26,26.875,25.75,26.625,791200,913172400
YPF,1998-12-10,26.625,27.25,26.5,26.5,780200,913258800
YPF,1998-12-11,26.5625,26.625,26,26.375,637200,913345200
YPF,1998-12-14,26.1875,26.3125,25.1875,25.25,806500,913604400
YPF,1998-12-15,25.375,25.75,25.125,25.5625,587500,913690800
YPF,1998-12-16,25.9375,26.75,25.875,26.5,652300,913777200
YPF,1998-12-17,26.875,27.125,26.625,26.75,666000,913863600
YPF,1998-12-18,27,27.4375,26.75,27.0625,696900,913950000
YPF,1998-12-21,27.4375,27.875,27.25,27.6875,388500,914209200
YPF,1998-12-22,27.6875,27.9375,27.5,27.9375,314500,914295600
YPF,1998-12-23,28,28.5625,27.75,28.5,494100,914382000
YPF,1998-12-24,28.25,28.625,28.25,28.625,131300,914468400
YPF,1998-12-28,28.6875,28.875,28,28.125,333900,914814000
YPF,1998-12-29,28.125,28.5,27.875,28.375,273700,914900400
YPF,1998-12-30,28.125,28.5,27.5625,27.75,334200,914986800
YPF,1998-12-31,27.5,28.25,27.25,27.9375,156600,915073200
YPF,1999-01-04,27.9375,29.1875,27.9375,29.125,689200,915418800
YPF,1999-01-05,29.0625,29.25,28.5,29.125,1096500,915505200
YPF,1999-01-06,30.875,32.375,30.5625,32,3593500,915591600
YPF,1999-01-07,31.25,31.9375,30.875,31.9375,2165600,915678000
YPF,1999-01-08,32.4375,32.5,31.125,31.3125,2094500,915764400
YPF,1999-01-11,31.3125,31.3125,30.25,31,640600,916023600
YPF,1999-01-12,30.5,30.5,29.3125,29.6875,2192600,916110000
YPF,1999-01-13,27.75,28.625,26.5625,26.625,2763500,916196400
YPF,1999-01-14,27.125,27.875,26.5,27.375,2858500,916282800
YPF,1999-01-15,28.25,29.125,27.625,29,2073100,916369200
YPF,1999-01-19,29,30.6875,28.9375,30.4375,1859400,916714800
YPF,1999-01-20,31.5,32.125,30.5,31,2467700,916801200
YPF,1999-01-21,29.8125,30.1875,29.125,29.125,1904200,916887600
YPF,1999-01-22,28.75,29.25,28.3125,28.875,1171700,916974000
YPF,1999-01-25,29,29.3125,28.8125,29.125,984500,917233200
YPF,1999-01-26,29.0625,29.125,28.5,28.625,1355700,917319600
YPF,1999-01-27,28.75,30.5,28.75,30.25,2652500,917406000
YPF,1999-01-28,30.25,31.25,30.25,30.375,2214700,917492400
YPF,1999-01-29,30.25,32.125,30.1875,31.875,3973000,917578800
YPF,1999-02-01,32,32.4375,31.5,31.8125,1468700,917838000
YPF,1999-02-02,31.875,32.375,31.5625,31.75,1628400,917924400
YPF,1999-02-03,33.75,34.25,32.25,32.75,3423200,918010800
YPF,1999-02-04,31.75,31.9375,31,31.625,1319400,918097200
YPF,1999-02-05,31.75,31.75,31.3125,31.3125,1098500,918183600
YPF,1999-02-08,31.4375,31.625,30.5,31.25,1053800,918442800
YPF,1999-02-09,31.25,31.25,30.625,30.625,752700,918529200
YPF,1999-02-10,30.5,30.6875,29.875,30.5625,885000,918615600
YPF,1999-02-11,30.125,30.25,29.75,29.8125,1322100,918702000
YPF,1999-02-12,29.625,29.8125,29.3125,29.4375,708900,918788400
YPF,1999-02-16,29.625,29.75,29.5,29.5625,496700,919134000
YPF,1999-02-17,29.375,29.9375,29,29.1875,1100400,919220400
YPF,1999-02-18,29.125,29.1875,28.625,29.1875,1101100,919306800
YPF,1999-02-19,29.1875,29.4375,28.875,29.375,1051400,919393200
YPF,1999-02-22,28.75,29.5625,28.75,29.25,1253400,919652400
YPF,1999-02-23,29.25,29.375,28.9375,29.1875,903300,919738800
YPF,1999-02-24,29.1875,29.25,28.6875,28.6875,448400,919825200
YPF,1999-02-25,28.75,28.75,28.4375,28.5,530700,919911600
YPF,1999-02-26,28.5,29.125,28.5,29,434900,919998000
YPF,1999-03-01,29,29.5,28.9375,29.4375,719300,920257200
YPF,1999-03-02,29.8125,30.25,29.625,29.6875,1033700,920343600
YPF,1999-03-03,29.875,30.5,29.75,30.375,1153800,920430000
YPF,1999-03-04,30.875,31.3125,30.75,31,996300,920516400
YPF,1999-03-05,31.4375,31.75,31.25,31.375,1213100,920602800
YPF,1999-03-08,31.25,31.25,30.875,31,679800,920862000
YPF,1999-03-09,30.9375,31.1875,30.6875,30.6875,845900,920948400
YPF,1999-03-10,30.875,31.75,30.75,31.625,1147500,921034800
YPF,1999-03-11,32,32.5,30.9375,30.9375,1209000,921121200
YPF,1999-03-12,31.4375,31.5,30.5625,30.6875,894700,921207600
YPF,1999-03-15,30.6875,30.875,30.375,30.375,698200,921466800
YPF,1999-03-16,30.375,30.5625,29.75,29.875,1332700,921553200
YPF,1999-03-17,29.8125,30.6875,29.5625,30.625,921500,921639600
YPF,1999-03-18,31.125,31.5,30.75,31.0625,1401300,921726000
YPF,1999-03-19,31,31.375,31,31.25,614500,921812400
YPF,1999-03-22,31,31.3125,30.125,30.75,790500,922071600
YPF,1999-03-23,30.8125,31.0625,30.5625,30.8125,549300,922158000
YPF,1999-03-24,31,31.375,30.5625,30.5625,613200,922244400
YPF,1999-03-25,31.0625,31.0625,30.5625,30.625,514900,922330800
YPF,1999-03-26,30.375,30.8125,30.375,30.75,510600,922417200
YPF,1999-03-29,31,31.5,31,31.375,954300,922676400
YPF,1999-03-30,31.1875,31.9375,31.1875,31.4375,930500,922762800
YPF,1999-03-31,31.625,31.875,31.1875,31.5625,312200,922849200
YPF,1999-04-01,31.5625,31.5625,31,31.0625,295700,922935600
YPF,1999-04-05,31.0625,31.75,31.0625,31.75,419800,923281200
YPF,1999-04-06,31.875,32,31.3125,31.4375,520800,923367600
YPF,1999-04-07,31.5,31.875,31.5,31.5,412200,923454000
YPF,1999-04-08,31.4375,31.6875,31.1875,31.4375,483600,923540400
YPF,1999-04-09,31.375,31.5,31.0625,31.125,377300,923626800
YPF,1999-04-12,31.375,31.375,30.8125,31,670600,923886000
YPF,1999-04-13,31,31.625,30.875,31.375,684300,923972400
YPF,1999-04-14,31.5,32.125,31.4375,31.9375,969700,924058800
YPF,1999-04-15,32.1875,32.3125,31.875,32.25,803300,924145200
YPF,1999-04-16,32.375,33.75,32.1875,33.75,2124100,924231600
YPF,1999-04-19,35.4375,35.875,34.25,35,3864200,924490800
YPF,1999-04-20,34.9375,34.9375,33.3125,33.75,955000,924577200
YPF,1999-04-21,33.4375,34,33.25,33.25,677100,924663600
YPF,1999-04-22,33.5,33.75,32.625,32.6875,1056000,924750000
YPF,1999-04-23,32.8125,33.3125,32.375,33,1154500,924836400
YPF,1999-04-26,33,33.5625,32.875,33.25,1643000,925095600
YPF,1999-04-27,33.3125,33.5,32.625,32.6875,1928000,925182000
YPF,1999-04-28,32.5,34.75,32.5,34.1875,2125100,925268400
YPF,1999-04-29,35,35.9375,34.75,35.9375,2602400,925354800
YPF,1999-04-30,43.4375,43.5,41.625,41.8125,14453600,925441200
YPF,1999-05-03,42.25,42.9375,42.125,42.6875,6860700,925700400
YPF,1999-05-04,42.25,42.8125,42.25,42.6875,4316100,925786800
YPF,1999-05-05,42.875,43.25,42.75,43,6058000,925873200
YPF,1999-05-06,43,43.875,42.75,42.8125,3818100,925959600
YPF,1999-05-07,42.75,42.8125,42.5,42.625,2947100,926046000
YPF,1999-05-10,42.5625,42.75,42.5,42.5,2441700,926305200
YPF,1999-05-11,43.4375,43.4375,42.875,42.9375,5827300,926391600
YPF,1999-05-12,42.875,42.875,42.4375,42.5625,3261800,926478000
YPF,1999-05-13,42.625,42.9375,42.625,42.8125,2507100,926564400
YPF,1999-05-14,42.5,42.875,42.5,42.6719,2424900,926650800
YPF,1999-05-17,42.5625,42.75,42.4375,42.5,1191200,926910000
YPF,1999-05-18,42.5,42.8125,42.5,42.5625,1579200,926996400
YPF,1999-05-19,42.5,42.6875,41.875,42.375,3902600,927082800
YPF,1999-05-20,40.9375,42,40.9375,41.8125,3745900,927169200
YPF,1999-05-21,41.875,42.1875,41.875,42,2323600,927255600
YPF,1999-05-24,42.25,42.375,41.875,41.9375,2778200,927514800
YPF,1999-05-25,42,42.125,41.6875,41.75,1486500,927601200
YPF,1999-05-26,41.75,42.3125,41.25,42.1875,2717500,927687600
YPF,1999-05-27,42.0625,42.125,41.75,41.9375,1601600,927774000
YPF,1999-05-28,42,42.1875,42,42.125,2172900,927860400
YPF,1999-06-01,42.375,42.875,42.25,42.875,767000,928206000
YPF,1999-06-02,42.9375,43.1875,42.875,43.0625,1747100,928292400
YPF,1999-06-03,43.125,43.4375,43.125,43.25,1579800,928378800
YPF,1999-06-04,43.375,43.4375,43.1875,43.1875,1297000,928465200
YPF,1999-06-07,43.4375,43.4375,43.1875,43.375,1473300,928724400
YPF,1999-06-08,43.375,43.5,43.3125,43.5,1221800,928810800
YPF,1999-06-09,43.5,43.6875,43.4375,43.5625,2443600,928897200
YPF,1999-06-10,43.5,43.5,43.1875,43.375,1756500,928983600
YPF,1999-06-11,43.375,43.625,43.375,43.5625,1308200,929070000
YPF,1999-06-14,43.5625,43.875,43.5625,43.75,957800,929329200
YPF,1999-06-15,43.8125,44,43.6875,43.875,1275900,929415600
YPF,1999-06-16,43.875,44.0625,43.8125,43.9375,1455600,929502000
YPF,1999-06-17,44,44.125,43.9375,44,8045500,929588400
YPF,1999-06-18,44.125,44.125,43.75,43.75,5149900,929674800
YPF,1999-06-21,44,44.0625,43.9375,44,2535300,929934000
YPF,1999-06-22,44.0625,44.375,44.0625,44.3125,702600,930020400
YPF,1999-06-23,44.5,44.5625,44.4375,44.5,1441900,930106800
YPF,1999-06-24,44.625,44.75,43.4375,43.75,736300,930193200
YPF,1999-06-25,43.75,43.75,42.875,43.1875,184600,930279600
YPF,1999-06-28,42.75,43,42.75,42.875,101200,930538800
YPF,1999-06-29,42.5625,42.5625,39.3125,39.5,152400,930625200
YPF,1999-06-30,39.5625,40.125,38,38,463900,930711600
YPF,1999-07-01,38.0625,40.1875,37.875,40.1875,271400,930798000
YPF,1999-07-02,39.75,40.6875,39.75,40.5,65100,930884400
YPF,1999-07-06,40,40.5,40,40.25,126600,931230000
YPF,1999-07-07,40.0625,40.875,40.0625,40.5625,121100,931316400
YPF,1999-07-08,40.375,40.625,40.0625,40.5,108100,931402800
YPF,1999-07-09,40.25,40.3125,39.125,39.1875,108400,931489200
YPF,1999-07-12,39.0625,39.9375,39.0625,39.375,93400,931748400
YPF,1999-07-13,38.5,39.875,38.5,39.625,159500,931834800
YPF,1999-07-14,39.625,40,39.625,39.875,53500,931921200
YPF,1999-07-15,39.625,40.0625,39.625,39.9375,42100,932007600
YPF,1999-07-16,39.875,40.25,39.8125,39.9375,222100,932094000
YPF,1999-07-19,40,40.125,39.5,39.8125,43100,932353200
YPF,1999-07-20,39.8125,40.1875,39.8125,40,62000,932439600
YPF,1999-07-21,39.875,40.75,39.8125,40.75,95300,932526000
YPF,1999-07-22,40.625,40.625,40.125,40.125,20600,932612400
YPF,1999-07-23,40.0625,40.25,40,40.1875,15600,932698800
YPF,1999-07-26,39.9375,40,39.5,39.75,24100,932958000
YPF,1999-07-27,39.625,40.25,39.375,40.25,63800,933044400
YPF,1999-07-28,40.125,41,39.75,40.9375,53100,933130800
YPF,1999-07-29,40.75,40.75,40.3125,40.4375,48900,933217200
YPF,1999-07-30,40.4375,40.75,40.25,40.5625,29900,933303600
YPF,1999-08-02,40.4375,40.5625,40,40.4375,23200,933562800
YPF,1999-08-03,40.1875,40.5,40.1875,40.375,36500,933649200
YPF,1999-08-04,40.5,40.75,39.9375,40,41100,933735600
YPF,1999-08-05,39.75,39.9375,39.125,39.6875,51500,933822000
YPF,1999-08-06,39.5,39.75,39.25,39.25,26200,933908400
YPF,1999-08-09,39.25,39.625,39.125,39.375,27500,934167600
YPF,1999-08-10,39.1875,39.5,39,39,38300,934254000
YPF,1999-08-11,39,39.75,39,39.5,34000,934340400
YPF,1999-08-12,39.5,39.875,39.375,39.75,21100,934426800
YPF,1999-08-13,39.75,39.75,39.25,39.625,27000,934513200
YPF,1999-08-16,39.0625,39.25,39.0625,39.125,33800,934772400
YPF,1999-08-17,39.375,39.5,39.25,39.25,29600,934858800
YPF,1999-08-18,39.125,39.6875,39,39.5625,27300,934945200
YPF,1999-08-19,39.4375,39.75,39.25,39.4375,28600,935031600
YPF,1999-08-20,39.375,40.125,39.1875,40,37500,935118000
YPF,1999-08-23,40,40,39.4375,39.5625,138000,935377200
YPF,1999-08-24,39.5625,39.625,39.1875,39.625,26200,935463600
YPF,1999-08-25,39.125,39.6875,39.125,39.625,83100,935550000
YPF,1999-08-26,39.625,39.625,39.5,39.5,26700,935636400
YPF,1999-08-27,39.75,39.75,39.5,39.5,42900,935722800
YPF,1999-08-30,39.625,39.625,39.1875,39.1875,13000,935982000
YPF,1999-08-31,39,39.5,39,39.25,30800,936068400
YPF,1999-09-01,39.125,39.1875,39,39.1875,24400,936154800
YPF,1999-09-02,38.75,38.75,38.5625,38.625,40900,936241200
YPF,1999-09-03,38.625,38.75,38.625,38.6875,7100,936327600
YPF,1999-09-07,38.1875,38.8125,38.1875,38.6875,38800,936673200
YPF,1999-09-08,38.625,38.75,38.625,38.625,8700,936759600
YPF,1999-09-09,38.625,39,38.625,38.8125,32700,936846000
YPF,1999-09-10,38.75,38.75,38.6875,38.6875,9800,936932400
YPF,1999-09-13,38.75,38.75,38.625,38.75,7900,937191600
YPF,1999-09-14,38.75,38.75,38.5625,38.6875,20100,937278000
YPF,1999-09-15,38.6875,38.75,38.625,38.625,38600,937364400
YPF,1999-09-16,38.625,38.875,38.5625,38.875,26200,937450800
YPF,1999-09-17,39,39.125,38.8125,39,18700,937537200
YPF,1999-09-20,39.25,39.375,39,39.3125,39700,937796400
YPF,1999-09-21,39.125,39.25,39.0625,39.0625,33000,937882800
YPF,1999-09-22,39,39.125,39,39.125,21400,937969200
YPF,1999-09-23,39.25,39.25,39,39.1875,52900,938055600
YPF,1999-09-24,39,39.1875,38.8125,39.1875,19200,938142000
YPF,1999-09-27,39.1875,39.9375,39.1875,39.9375,54500,938401200
YPF,1999-09-28,39.875,39.875,39.625,39.8125,25200,938487600
YPF,1999-09-29,39.75,39.9375,39.3125,39.375,39300,938574000
YPF,1999-09-30,39.375,39.375,38.875,38.9375,64500,938660400
YPF,1999-10-01,38.9375,38.9375,38.3125,38.4375,12300,938746800
YPF,1999-10-04,39,39,38.6875,38.6875,15300,939006000
YPF,1999-10-05,38.5625,38.5625,38.4375,38.4375,17400,939092400
YPF,1999-10-06,38.4375,38.4375,38.3125,38.375,13600,939178800
YPF,1999-10-07,38.25,38.3125,38,38,47800,939265200
YPF,1999-10-08,38.0625,38.0625,37.625,37.625,12700,939351600
YPF,1999-10-11,37.375,37.375,37.0625,37.125,51300,939610800
YPF,1999-10-12,37.0625,37.125,37,37,53500,939697200
YPF,1999-10-13,37,37.1875,37,37.125,17100,939783600
YPF,1999-10-14,37.0625,37.1875,37.0625,37.1875,16200,939870000
YPF,1999-10-15,37.3125,37.3125,36.9375,37.1875,27700,939956400
YPF,1999-10-18,37.1875,37.6875,37.1875,37.5625,32300,940215600
YPF,1999-10-19,37.625,38,37.625,37.875,31100,940302000
YPF,1999-10-20,37.75,38.4375,37.75,38.375,14100,940388400
YPF,1999-10-21,38.125,38.5,38.0625,38.25,13100,940474800
YPF,1999-10-22,38.25,39.75,38.25,39.5,17300,940561200
YPF,1999-10-25,39.5,39.5625,39.4375,39.4375,15300,940820400
YPF,1999-10-26,39.4375,39.625,39.3125,39.375,7100,940906800
YPF,1999-10-27,38.5,38.875,38.5,38.875,35900,940993200
YPF,1999-10-28,38.8125,38.8125,38.375,38.375,9300,941079600
YPF,1999-10-29,38.375,39,38.375,38.8125,13200,941166000
YPF,1999-11-01,38.75,38.75,37.9375,38.125,8000,941425200
YPF,1999-11-02,38,38.1875,37.75,37.8125,19400,941511600
YPF,1999-11-03,37.8125,37.9375,37.625,37.625,17400,941598000
YPF,1999-11-04,37.625,37.625,37.3125,37.3125,21000,941684400
YPF,1999-11-05,37.3125,37.3125,37,37,22000,941770800
YPF,1999-11-08,36.9375,37.0625,36.75,37,15200,942030000
YPF,1999-11-09,37,37.5,37,37.5,21900,942116400
YPF,1999-11-10,37.375,38.125,37.375,38,25000,942202800
YPF,1999-11-11,38,38.0625,37.625,37.6875,10400,942289200
YPF,1999-11-12,37.625,37.625,37.25,37.4375,10000,942375600
YPF,1999-11-15,37.1875,37.75,37.1875,37.4375,25500,942634800
YPF,1999-11-16,37.4375,37.8125,36.8125,37.1875,41800,942721200
YPF,1999-11-17,36.8125,37.125,36.8125,37.0625,25300,942807600
YPF,1999-11-18,37.125,37.875,36.9375,37.875,67500,942894000
YPF,1999-11-19,37.75,38.375,37.4375,38.25,20100,942980400
YPF,1999-11-22,38.25,39.5625,38.25,38.625,56300,943239600
YPF,1999-11-23,38.5,38.625,38.25,38.625,12200,943326000
YPF,1999-11-24,38.5,38.75,38,38.75,24800,943412400
YPF,1999-11-26,38.625,38.75,38.625,38.625,15400,943585200
YPF,1999-11-29,38.625,39.0625,38.5625,38.5625,52000,943844400
YPF,1999-11-30,38.5625,38.5625,37.875,38.5,48300,943930800
YPF,1999-12-01,38.375,39.75,38.375,39.5,37700,944017200
YPF,1999-12-02,39.4375,42,39.1875,41.9375,107800,944103600
YPF,1999-12-03,41.875,42.25,40,42,92400,944190000
YPF,1999-12-06,41.75,41.75,40.8125,41.375,29400,944449200
YPF,1999-12-07,40.625,41.625,40.5625,41.625,83200,944535600
YPF,1999-12-08,41.375,41.375,39.8125,40,41000,944622000
YPF,1999-12-09,40.25,40.4375,39.75,40.4375,33400,944708400
YPF,1999-12-10,40.0625,40.1875,39.875,39.875,17300,944794800
YPF,1999-12-13,39.75,39.75,39.125,39.25,8700,945054000
YPF,1999-12-14,38.75,39.4375,38.5,38.6875,38800,945140400
YPF,1999-12-15,38.25,39,38.25,38.8125,22700,945226800
YPF,1999-12-16,38.125,39.1875,38.125,39.1875,30600,945313200
YPF,1999-12-17,39.4375,39.625,38.75,39,13200,945399600
YPF,1999-12-20,38.8125,38.8125,38.4375,38.4375,2800,945658800
YPF,1999-12-21,38.3125,38.375,38.25,38.3125,11600,945745200
YPF,1999-12-22,38.4375,39.375,38.4375,38.5,27600,945831600
YPF,1999-12-23,38.375,38.375,38.25,38.25,3900,945918000
YPF,1999-12-27,38.4375,38.5,38,38,29700,946263600
YPF,1999-12-28,38,38.0625,37.75,37.75,30800,946350000
YPF,1999-12-29,37.25,37.5625,36.75,37.0625,128800,946436400
YPF,1999-12-30,37,38.3125,36.5625,36.875,57900,946522800
YPF,1999-12-31,36.8125,37,36.75,36.9375,4600,946609200
YPF,2000-01-03,36.6875,36.6875,36.1875,36.3125,52400,946868400
YPF,2000-01-04,36.125,36.125,36,36.0625,18300,946954800
YPF,2000-01-05,35.8125,36.5,35.625,36.25,42000,947041200
YPF,2000-01-06,36.125,36.125,35.75,36,6400,947127600
YPF,2000-01-07,35.875,36.75,35.8125,36.375,8800,947214000
YPF,2000-01-10,36.5,36.5,35.9375,36.125,7600,947473200
YPF,2000-01-11,35.9375,35.9375,35.125,35.5,33600,947559600
YPF,2000-01-12,35.375,35.375,35,35.0625,31900,947646000
YPF,2000-01-13,35.5,35.5,35,35,13700,947732400
YPF,2000-01-14,34.75,35.875,34.75,35.8125,40900,947818800
YPF,2000-01-18,35.8125,36.1875,35.5,36.125,16500,948164400
YPF,2000-01-19,36.5,37.25,36.4375,36.6875,34100,948250800
YPF,2000-01-20,36.5625,36.5625,36.0625,36.125,18800,948337200
YPF,2000-01-21,36.3125,36.75,36.3125,36.5625,10200,948423600
YPF,2000-01-24,36.5,36.5,36,36.25,12200,948682800
YPF,2000-01-25,36,36,35.5,35.5625,14500,948769200
YPF,2000-01-26,35.6875,36.3125,35.625,36.125,15500,948855600
YPF,2000-01-27,36,36,35.5,35.5,22300,948942000
YPF,2000-01-28,35.375,35.375,35.0625,35.25,37500,949028400
YPF,2000-01-31,35.25,35.25,34.75,35.125,17500,949287600
YPF,2000-02-01,34,35,34,34.9375,39600,949374000
YPF,2000-02-02,34.9375,34.9375,34.375,34.5625,13100,949460400
YPF,2000-02-03,34.4375,34.5625,34.1875,34.5625,15800,949546800
YPF,2000-02-04,34.4375,36,34.25,35.9375,54700,949633200
YPF,2000-02-07,35.6875,36.4375,35.5,36.375,19400,949892400
YPF,2000-02-08,36.5,37.375,36.5,36.9375,43500,949978800
YPF,2000-02-09,36.9375,38.4375,36.9375,37.5,39300,950065200
YPF,2000-02-10,37.375,38.125,37.375,37.9375,24400,950151600
YPF,2000-02-11,37.75,37.75,37.0625,37.3125,27200,950238000
YPF,2000-02-14,37.125,37.125,36.5,36.75,10900,950497200
YPF,2000-02-15,36.8125,38.75,36.8125,38,54700,950583600
YPF,2000-02-16,37.8125,37.8125,37.25,37.5625,11100,950670000
YPF,2000-02-17,37.375,37.375,37,37.375,8800,950756400
YPF,2000-02-18,36.75,36.75,36.1875,36.5,34800,950842800
YPF,2000-02-22,35.875,36.3125,35.875,36.0625,20200,951188400
YPF,2000-02-23,35.9375,36,35.8125,35.875,5200,951274800
YPF,2000-02-24,35.75,36,35.5,36,7900,951361200
YPF,2000-02-25,35.8125,37.125,35.8125,37.125,43600,951447600
YPF,2000-02-28,37.125,37.125,36.375,36.4375,6200,951706800
YPF,2000-02-29,36.4375,36.5,35.5625,35.5625,13300,951793200
YPF,2000-03-01,35.5625,36.25,35.5625,35.9375,7900,951879600
YPF,2000-03-02,35.75,36.4375,35.75,35.9375,16800,951966000
YPF,2000-03-03,35.25,35.75,35.25,35.4375,34100,952052400
YPF,2000-03-06,35.625,35.625,35.25,35.375,3700,952311600
YPF,2000-03-07,35.375,36.375,35.375,36.3125,43200,952398000
YPF,2000-03-08,36.5,38.375,36.5,37.5,40900,952484400
YPF,2000-03-09,37.25,37.25,36.875,37.0625,11500,952570800
YPF,2000-03-10,36.9375,36.9375,36.75,36.75,4200,952657200
YPF,2000-03-13,36.625,36.625,36.375,36.375,3100,952916400
YPF,2000-03-14,35.625,36.125,35.625,35.875,30200,953002800
YPF,2000-03-15,35.625,36.0625,35.5,36,12400,953089200
YPF,2000-03-16,36.125,37.0625,36.125,37,22500,953175600
YPF,2000-03-17,37,37,36,36.5,8700,953262000
YPF,2000-03-20,36.25,36.5,36.125,36.5,3100,953521200
YPF,2000-03-21,36.4375,36.4375,35.5625,35.5625,8700,953607600
YPF,2000-03-22,35,35.625,35,35.5625,44000,953694000
YPF,2000-03-23,35.4375,35.875,35.4375,35.625,7700,953780400
YPF,2000-03-24,35.75,35.8125,35.4375,35.6875,3600,953866800
YPF,2000-03-27,35.5625,35.625,35,35.625,15800,954126000
YPF,2000-03-28,35.5,35.8125,35.125,35.5625,6800,954212400
YPF,2000-03-29,35.5,36.125,35,35.8125,24700,954298800
YPF,2000-03-30,36,36.125,35.375,35.5,5900,954385200
YPF,2000-03-31,35.375,35.6875,35.125,35.5,15500,954471600
YPF,2000-04-03,35.25,35.4375,34.9375,35.25,17800,954730800
YPF,2000-04-04,35.25,35.25,34.4375,34.6875,25700,954817200
YPF,2000-04-05,34.75,34.75,34.0625,34.125,8000,954903600
YPF,2000-04-06,34.25,35.125,34.25,34.75,31200,954990000
YPF,2000-04-07,34.5,35,34.5,34.875,9400,955076400
YPF,2000-04-10,34.5625,35,34.5,34.5,14000,955335600
YPF,2000-04-11,34.75,34.875,34.5,34.5625,13800,955422000
YPF,2000-04-12,34.4375,34.75,34.375,34.5,9700,955508400
YPF,2000-04-13,34.875,35,34.25,34.5,7900,955594800
YPF,2000-04-14,34.75,34.75,33.1875,33.1875,37800,955681200
YPF,2000-04-17,32.5,33,32.5,32.5625,20500,955940400
YPF,2000-04-18,32.8125,33,32.5625,32.5625,19400,956026800
YPF,2000-04-19,32.6875,33.125,32.5,33,10600,956113200
YPF,2000-04-20,33.25,33.3125,33,33.125,9900,956199600
YPF,2000-04-24,32.875,33.1875,32.75,33,15800,956545200
YPF,2000-04-25,33.1875,33.25,33,33.25,8600,956631600
YPF,2000-04-26,33.25,33.25,32.5,32.5,12400,956718000
YPF,2000-04-27,32.5,32.5,31.9375,32.25,19500,956804400
YPF,2000-04-28,32.0625,32.5,32.0625,32.375,7500,956890800
YPF,2000-05-01,32.25,32.875,32.25,32.5625,6000,957150000
YPF,2000-05-02,32.75,33.125,32.75,33,9400,957236400
YPF,2000-05-03,32.125,32.5,32,32,19800,957322800
YPF,2000-05-04,32,32,31.625,31.9375,13700,957409200
YPF,2000-05-05,31.75,31.75,31.5,31.6875,9400,957495600
YPF,2000-05-08,31.4375,31.9375,31.4375,31.875,11200,957754800
YPF,2000-05-09,32,32,31.875,31.9375,13500,957841200
YPF,2000-05-10,31.5,31.875,31,31.6875,23400,957927600
YPF,2000-05-11,31.625,32.25,31.5,32.25,12200,958014000
YPF,2000-05-12,32,32.375,31.9375,32.1875,6700,958100400
